1502477400,2.67
1502477700,3.40
1502478000,2.34
1502478300,2.16
1502478600,3.22
1502478900,1.68
1502479200,4.38
1502479500,1.96
1502479800,1.83
1502480100,5.77
1502480400,5.07
1502480700,4.32
1502481000,2.53
1502481300,3.19
1502481600,3.41
1502481900,2.86
1502482200,3.15
1502482500,3.57
1502482800,2.23
1502483100,3.04
1502483400,3.45
1502483700,4.61
1502484000,3.47
1502484300,3.61
1502484600,4.55
1502484900,4.86
1502485200,4.04
1502485500,3.25
1502485800,2.64
1502486100,3.60
1502486400,5.10
1502486700,2.82
1502487000,2.84
1502487300,3.53
1502487600,4.33
1502487900,3.86
1502488200,3.28
1502488500,4.14
1502488800,3.44
1502489400,2.26
1502489700,3.16
1502490000,2.54
1502490300,3.30
1502490900,2.17
1502491200,2.82
1502491500,3.88
1502491800,4.02
1502492100,1.39
1502492400,3.85
1502492700,4.74
1502493000,3.08
1502493300,4.04
1502493600,4.00
1502493900,3.35
1502494200,-0.24
1502494500,0.66
1502494800,2.46
1502495100,4.30
1502495400,2.89
1502496000,4.87
1502496300,6.20
1502496600,3.59
1502496900,2.41
1502497200,0.81
1502497500,3.11
1502498100,2.54
1502498400,1.40
1502498700,1.87
1502499000,2.22
1502499300,2.95
1502499600,1.64
1502499900,2.28
1502500200,2.86
1502500500,1.99
1502500800,1.40
1502501100,2.83
1502501400,4.00
1502501700,4.28
1502502000,3.83
1502502300,3.74
1502502600,3.78
1502502900,4.72
1502503200,1.41
1502503500,4.04
1502503800,5.62
1502504100,4.90
1502504400,2.87
1502504700,1.19
1502505000,4.73
1502505300,4.43
1502505900,2.89
1502506200,2.90
1502506500,2.73
1502506800,2.43
1502507100,4.47
1502507400,3.65
1502507700,5.18
1502508000,2.05
1502508300,2.51
1502508600,3.88
1502508900,2.74
1502509200,3.70
1502509500,1.77
1502509800,2.65
1502510100,2.39
1502510400,2.82
1502510700,3.46
1502511000,2.74
1502511300,3.81
1502511600,1.70
1502511900,2.52
1502512200,4.31
1502512500,4.67
1502512800,3.16
1502513100,1.73
1502513400,2.93
1502514000,4.63
1502514300,1.24
1502514600,4.24
1502514900,4.01
1502515200,2.31
1502515500,4.39
1502515800,4.88
1502516100,4.67
1502516400,7.37
1502516700,5.63
1502517300,7.82
1502517600,9.19
1502518200,19.90
1502518500,16.56
1502518800,20.15
1502519400,26.58
1502519700,30.39
1502520000,34.49
1502520300,36.32
1502520600,39.61
1502520900,42.19
1502521200,44.08
1502521500,49.61
1502521800,53.60
1502522100,56.85
1502522400,60.29
1502522700,63.32
1502523000,67.42
1502523300,69.46
1502523600,73.21
1502524200,79.76
1502524500,84.79
1502524800,87.06
1502525100,87.78
1502525400,91.01
1502525700,94.94
1502526000,19.53
1502526300,97.36
1502526600,101.41
1502526900,106.16
1502527200,28.14
1502527500,52.13
1502527800,55.04
1502528100,117.13
1502528400,120.62
1502528700,119.17
1502529000,122.92
1502529300,121.54
1502529600,126.15
1502529900,134.65
1502530200,129.86
1502530500,131.32
1502530800,132.20
1502531100,135.49
1502531400,137.95
1502531700,137.20
1502532000,140.87
1502532300,143.05
1502532600,138.85
1502532900,143.04
1502533200,144.24
1502533500,136.47
1502533800,147.52
1502534100,149.32
1502534400,147.99
1502534700,150.61
1502535000,150.45
1502535300,151.69
1502535600,149.38
1502535900,156.38
1502536200,156.29
1502536500,154.40
1502536800,155.82
1502537100,158.07
1502537400,154.49
1502537700,152.88
1502538000,154.46
1502538300,151.70
1502538600,154.81
1502538900,155.90
1502539200,151.83
1502539500,155.63
1502539800,155.36
1502540100,154.71
1502540400,157.28
1502540700,161.97
1502541000,158.53
1502541300,164.31
1502541900,161.27
1502542200,158.58
1502542500,159.12
1502542800,49.93
1502543100,176.41
1502543400,40.97
1502543700,29.21
1502544000,160.68
1502544300,7.81
1502544600,157.81
1502544900,40.30
1502545200,47.04
1502639400,96.55
1502639700,75.66
1502640000,26.56
1502640300,78.38
1502640600,68.08
1502640900,65.69
1502641500,58.58
1502641800,51.02
1502642100,50.52
1502642400,41.13
1502642700,36.81
1502643000,37.70
